COLUMNA,DESCRIPCION,TIPO_DATO,LONGITUD,CODIGO_VALIDO
D_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de nómina,Numeric,"12,15",0.0 - 999999999999.999999999999999
E_66_5,"Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pagos por arrendamiento (maquinaria, equipo e inmobiliario, entre otros)",Numeric,"12,15",0.0 - 999999999999.999999999999999
F_66_5,"Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago a proveedores por materias primas, mercancía o material administrativo",Numeric,"12,15",0.0 - 999999999999.999999999999999
G_66_5,"Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de servicios de la empresa (luz, agua, entre otros)",Numeric,"12,15",0.0 - 999999999999.999999999999999
H_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de impuestos y derechos,Numeric,"12,15",0.0 - 999999999999.999999999999999
I_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de obligaciones financieras,Numeric,"12,15",0.0 - 999999999999.999999999999999
J_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Otro,Numeric,"12,15",0.0 - 999999999999.999999999999999
K_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No es un medio de pago seguro para la empresa,Numeric,"12,15",0.0 - 999999999999.999999999999999
L_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No sabe utilizarlo,Numeric,"12,15",0.0 - 999999999999.999999999999999
M_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No tiene dificultades para utilizarlo,Numeric,"12,15",0.0 - 999999999999.999999999999999
N_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Altos costos de manejo,Numeric,"12,15",0.0 - 999999999999.999999999999999
O_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Fraudes,Numeric,"12,15",0.0 - 999999999999.999999999999999
P_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Problemas de infraestructura,Numeric,"12,15",0.0 - 999999999999.999999999999999
Q_66_5,Número de empresas que utilizaron tarjeta de débito empresarial como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Otra,Numeric,"12,15",0.0 - 999999999999.999999999999999
C_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Total de empresas que usaron este medio de pago,Numeric,"12,15",0.0 - 999999999999.999999999999999
D_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de nómina,Numeric,"12,15",0.0 - 999999999999.999999999999999
E_66_6,"Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pagos por arrendamiento (maquinaria, equipo e inmobiliario, entre otros)",Numeric,"12,15",0.0 - 999999999999.999999999999999
F_66_6,"Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago a proveedores por materias primas, mercancía o material administrativo",Numeric,"12,15",0.0 - 999999999999.999999999999999
G_66_6,"Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de servicios de la empresa (luz, agua, entre otros)",Numeric,"12,15",0.0 - 999999999999.999999999999999
H_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de impuestos y derechos,Numeric,"12,15",0.0 - 999999999999.999999999999999
I_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de obligaciones financieras,Numeric,"12,15",0.0 - 999999999999.999999999999999
J_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Otro,Numeric,"12,15",0.0 - 999999999999.999999999999999
K_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No es un medio de pago seguro para la empresa,Numeric,"12,15",0.0 - 999999999999.999999999999999
L_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No sabe utilizarlo,Numeric,"12,15",0.0 - 999999999999.999999999999999
M_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No tiene dificultades para utilizarlo,Numeric,"12,15",0.0 - 999999999999.999999999999999
N_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Altos costos de manejo,Numeric,"12,15",0.0 - 999999999999.999999999999999
O_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Fraudes,Numeric,"12,15",0.0 - 999999999999.999999999999999
P_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Problemas de infraestructura,Numeric,"12,15",0.0 - 999999999999.999999999999999
Q_66_6,Número de empresas que utilizaron aplicaciones para dispositivos móviles como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_Otra,Numeric,"12,15",0.0 - 999999999999.999999999999999
C_66_7,Número de empresas que utilizaron página de Internet como medio de pago según características_Total de empresas que usaron este medio de pago,Numeric,"12,15",0.0 - 999999999999.999999999999999
D_66_7,Número de empresas que utilizaron página de Internet como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de nómina,Numeric,"12,15",0.0 - 999999999999.999999999999999
E_66_7,"Número de empresas que utilizaron página de Internet como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pagos por arrendamiento (maquinaria, equipo e inmobiliario, entre otros)",Numeric,"12,15",0.0 - 999999999999.999999999999999
F_66_7,"Número de empresas que utilizaron página de Internet como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago a proveedores por materias primas, mercancía o material administrativo",Numeric,"12,15",0.0 - 999999999999.999999999999999
G_66_7,"Número de empresas que utilizaron página de Internet como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de servicios de la empresa (luz, agua, entre otros)",Numeric,"12,15",0.0 - 999999999999.999999999999999
H_66_7,Número de empresas que utilizaron página de Internet como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de impuestos y derechos,Numeric,"12,15",0.0 - 999999999999.999999999999999
I_66_7,Número de empresas que utilizaron página de Internet como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Pago de obligaciones financieras,Numeric,"12,15",0.0 - 999999999999.999999999999999
J_66_7,Número de empresas que utilizaron página de Internet como medio de pago según características_Principal uso de este medio de pago (número de empresas)_Otro,Numeric,"12,15",0.0 - 999999999999.999999999999999
K_66_7,Número de empresas que utilizaron página de Internet como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No es un medio de pago seguro para la empresa,Numeric,"12,15",0.0 - 999999999999.999999999999999
L_66_7,Número de empresas que utilizaron página de Internet como medio de pago según características_Principal dificultad a la que se enfrentó con el uso de este medio de pago (número de empresas)_No sabe utilizarlo,Numeric,"12,15",0.0 - 999999999999.999999999999999
